"CT.Geo_GEOID","CT.Geo_NAME","CT.DENSITY","CT.AVGINCOME","CT.AVGINCOMESE","CT.SIZE","CT.SIZESE","CT.ROOMS","CT.ROOMSSE","CT.DEGREE","CT.DEGREESE","CT.OWN","CT.OWNSE","CT.VEHICLES","CT.VEHICLESSE"
"14000US06075020200","Census Tract 202, San Francisco County, California",46595.63,103081.8,10141.8181812,1.76463262764633,0.088788779213598,3.3435136707388,0.0888973475733591,0.584993773349938,0.0211164366384687,0.172166874221669,0.033559698551917,0.618306351183064,0.0734657829060844
"14000US06075020300","Census Tract 203, San Francisco County, California",30900.02,154041,15132.969698,1.80655919955531,0.0951527707214574,3.95319812792512,0.0882081019491396,0.791550861589772,0.0286744560714141,0.255697609783213,0.0334248115676298,0.684269038354641,0.0743016996815294
"14000US06075020401","Census Tract 204.01, San Francisco County, California",26041.33,209267.6,17651.1515156,1.9265605875153,0.104807634387141,4.957343412527,0.102360130082859,0.780905752753978,0.0341352257369147,0.559363525091799,0.0482809259165552,1.31517747858017,0.0867521699916443
"14000US06075020402","Census Tract 204.02, San Francisco County, California",20338.56,144477.4,15908.1212126,1.78764940239044,0.107974964068923,4.04346238130022,0.0970560371774436,0.693227091633466,0.032927772074361,0.262151394422311,0.0391056341759283,1.34103585657371,0.0992969871933855
"14000US06075020500","Census Tract 205, San Francisco County, California",27805.99,198840.2,27005.6969712,2.00070821529745,0.0988951264821865,4.63063063063063,0.0984215738201298,0.781869688385269,0.0235807804183731,0.375354107648725,0.0456398607612396,1.10623229461756,0.0897194622943788
"14000US06075020600","Census Tract 206, San Francisco County, California",22645.08,203826.8,21095.7575738,1.73513316307917,0.0921303591104783,4.38896457765668,0.0820947015551865,0.729295877417001,0.02823809160326,0.412987960598322,0.0467974092418927,0.912075884713608,0.0819601010560589
"14000US06075020700","Census Tract 207, San Francisco County, California",37294.88,198155.4,21469.454546,1.8412017167382,0.111447815252309,3.93453411846207,0.103299850099058,0.766289504486929,0.0369119194149196,0.248927038626609,0.0329250154553226,0.787358564182599,0.0891213821185885
"14000US06075020800","Census Tract 208, San Francisco County, California",47182.8,126985,12906.303031,2.08554044380816,0.106411650596448,3.53184044786564,0.136662632047693,0.565139584824624,0.02303025701526,0.16034359341446,0.0297883087253484,0.622763063707946,0.0799056563982319
"14000US06075020900","Census Tract 209, San Francisco County, California",39863.93,116782.6,13894.3030298,2.32443970117396,0.109104441969622,3.49722642460918,0.102004398855779,0.520811099252935,0.020034123794246,0.161686232657417,0.029226516902334,0.708644610458911,0.0794595703762852
"14000US06075021000","Census Tract 210, San Francisco County, California",40083.45,174888.2,19297.212119,2.06165343297525,0.126505520367747,4.22164276401565,0.110316006091773,0.788416627744045,0.0354520444835901,0.216254086875292,0.0394671888859616,1.05091078935077,0.0998320787357458
"14000US06075021100","Census Tract 211, San Francisco County, California",25917.15,231192.8,21428.2424228,2.14766839378238,0.0985409929924877,5.10618216139689,0.104132038293071,0.776683937823834,0.0287512919195527,0.457512953367876,0.0343360119165027,1.16424870466321,0.0783884309660579
"14000US06075021200","Census Tract 212, San Francisco County, California",23151.58,217497.6,24634.787879,2.0481761871989,0.106815479437486,5.41597444089457,0.100784596747252,0.850653819683414,0.0351563044872609,0.565037852718513,0.046000057762543,1.37233310392292,0.0912440282951066
"14000US06075021300","Census Tract 213, San Francisco County, California",21495.74,253912.8,31471.3939376,2.09933774834437,0.123883194647467,5.17065637065637,0.110425624923777,0.860927152317881,0.039645496458904,0.542218543046358,0.0545796419681223,1.36341059602649,0.1049096972786
